response_id,main_branch,age,remote_work,ed_level,years_code,years_code_pro,dev_type,org_size,purchase_influence,buildvs_buy,country,currency,comp_total,so_visit_freq,so_account,so_part_freq,so_comm,ai_select,ai_sent,ai_acc,ai_complex,ai_threat,survey_length,survey_ease,converted_comp_yearly,r_used,r_want_to_use,main_branch_label,age_label,remote_work_label,ed_level_label,dev_type_label,org_size_label,purchase_influence_label,buildvs_buy_label,so_visit_freq_label,so_account_label,so_part_freq_label,so_comm_label,ai_select_label,ai_sent_label,ai_acc_label,ai_complex_label,ai_threat_label,survey_length_label,survey_ease_label
30725,1,1,1,2,6,2,24,3,2,2,United States of America,"USD	United States dollar",115000.00,2,3,5,2,1,NA,NA,NA,NA,1,3,115000.00,0,0,I am a developer by profession,18-24 years old,"Hybrid (some remote, some in-person)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Hardware Engineer,"10,000 or more employees",I have little or no influence,Is set up to be customized and needs to be engineered into a usable product,A few times per week,Yes,Less than once per month or monthly,"No, not at all","No, and I don't plan to",NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult
30730,1,1,2,2,10,1,16,8,3,1,United States of America,"USD	United States dollar",75000.00,5,1,NA,3,1,NA,NA,NA,NA,1,2,75000.00,1,0,I am a developer by profession,18-24 years old,In-person,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack",500 to 999 employees,I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,Multiple times per day,No,NA,"No, not really","No, and I don't plan to",NA,NA,NA,NA,Appropriate in length,Easy
30731,1,2,2,5,7,1,6,6,3,2,United States of America,"USD	United States dollar",90000.00,5,3,5,1,2,2,NA,NA,2,1,3,90000.00,1,NA,I am a developer by profession,25-34 years old,In-person,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Data scientist or machine learning specialist,20 to 99 employees,I have some influence,Is set up to be customized and needs to be engineered into a usable product,Multiple times per day,Yes,Less than once per month or monthly,Neutral,"No, but I plan to soon",Indifferent,NA,NA,No,Appropriate in length,Neither easy nor difficult
30735,1,6,2,2,51,50,16,7,2,1,United States of America,"USD	United States dollar",191797.00,2,3,5,3,1,NA,NA,NA,NA,1,3,191797.00,0,0,I am a developer by profession,65 years or older,In-person,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","5,000 to 9,999 employees",I have little or no influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per week,Yes,Less than once per month or monthly,"No, not really","No, and I don't plan to",NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult
30736,1,5,3,2,25,21,12,1,3,1,United States of America,"USD	United States dollar",230000.00,5,3,3,6,1,NA,NA,NA,NA,1,3,230000.00,0,0,I am a developer by profession,55-64 years old,Remote,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","1,000 to 4,999 employees",I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,Multiple times per day,Yes,Daily or almost daily,"Yes, somewhat","No, and I don't plan to",NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult
30737,1,3,3,2,13,10,16,5,1,3,United States of America,"USD	United States dollar",200000.00,2,3,1,6,3,1,3,1,2,1,3,200000.00,0,0,I am a developer by profession,35-44 years old,Remote,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack",2 to 9 employees,I have a great deal of influence,Out-of-the-box is ready to go with little need for customization,A few times per week,Yes,A few times per month or weekly,"Yes, somewhat",Yes,Favorable,Neither trust nor distrust,Bad at handling complex tasks,No,Appropriate in length,Neither easy nor difficult
30740,1,3,3,1,25,15,16,5,2,1,United States of America,"USD	United States dollar",95000.00,5,1,NA,1,3,4,4,4,2,1,2,95000.00,0,NA,I am a developer by profession,35-44 years old,Remote,"Associate degree (A.A., A.S., etc.)","Developer, full-stack",2 to 9 employees,I have little or no influence,Is ready-to-go but also customizable for growth and targeted use cases,Multiple times per day,No,NA,Neutral,Yes,Unsure,Somewhat distrust,Very poor at handling complex tasks,No,Appropriate in length,Easy
30741,1,5,3,2,42,35,32,5,1,1,United States of America,"USD	United States dollar",252000.00,1,3,1,5,1,NA,NA,NA,NA,1,2,252000.00,0,0,I am a developer by profession,55-64 years old,Remote,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Senior Executive (C-Suite, VP, etc.)",2 to 9 employees,I have a great deal of influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per month or weekly,Yes,A few times per month or weekly,"Yes, definitely","No, and I don't plan to",NA,NA,NA,NA,Appropriate in length,Easy
30744,1,4,3,3,35,30,16,5,3,3,United States of America,"USD	United States dollar",103000.00,1,3,4,3,3,6,1,4,2,2,2,103000.00,0,0,I am a developer by profession,45-54 years old,Remote,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack",2 to 9 employees,I have some influence,Out-of-the-box is ready to go with little need for customization,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",Yes,Very unfavorable,Highly distrust,Very poor at handling complex tasks,No,Too long,Easy
30749,1,2,3,2,11,4,16,10,1,2,United States of America,"USD	United States dollar",256000.00,2,3,5,2,3,5,1,1,2,1,2,256000.00,0,0,I am a developer by profession,25-34 years old,Remote,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Just me - I am a freelancer, sole proprietor, etc.",I have a great deal of influence,Is set up to be customized and needs to be engineered into a usable product,A few times per week,Yes,Less than once per month or monthly,"No, not at all",Yes,Very favorable,Highly distrust,Bad at handling complex tasks,No,Appropriate in length,Easy
30750,1,1,1,3,16,0,16,3,2,NA,United States of America,"USD	United States dollar",129000.00,1,3,5,3,3,2,5,3,2,1,2,129000.00,0,0,I am a developer by profession,18-24 years old,"Hybrid (some remote, some in-person)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","10,000 or more employees",I have little or no influence,NA,A few times per month or weekly,Yes,Less than once per month or monthly,"No, not really",Yes,Indifferent,Somewhat trust,Neither good or bad at handling complex tasks,No,Appropriate in length,Easy
30752,1,5,3,5,29,26,16,3,2,3,United States of America,"USD	United States dollar",164000.00,5,3,1,5,1,NA,NA,NA,NA,1,3,164000.00,0,0,I am a developer by profession,55-64 years old,Remote,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Developer, full-stack","10,000 or more employees",I have little or no influence,Out-of-the-box is ready to go with little need for customization,Multiple times per day,Yes,A few times per month or weekly,"Yes, definitely","No, and I don't plan to",NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult
30766,1,3,3,2,20,20,26,6,1,1,United States of America,"USD	United States dollar",168000.00,1,3,4,2,3,1,5,2,2,1,3,168000.00,0,0,I am a developer by profession,35-44 years old,Remote,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Other,20 to 99 employees,I have a great deal of influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,"No, not at all",Yes,Favorable,Somewhat trust,"Good, but not great at handling complex tasks",No,Appropriate in length,Neither easy nor difficult
30767,1,2,3,2,16,10,15,4,3,1,United States of America,"USD	United States dollar",125000.00,2,3,4,1,1,NA,NA,NA,NA,1,2,125000.00,0,0,I am a developer by profession,25-34 years old,Remote,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end",100 to 499 employees,I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,Neutral,"No, and I don't plan to",NA,NA,NA,NA,Appropriate in length,Easy
30775,1,2,1,2,8,4,16,6,1,1,United States of America,"USD	United States dollar",160000.00,1,3,5,1,3,1,5,1,1,1,3,160000.00,0,0,I am a developer by profession,25-34 years old,"Hybrid (some remote, some in-person)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack",20 to 99 employees,I have a great deal of influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per month or weekly,Yes,Less than once per month or monthly,Neutral,Yes,Favorable,Somewhat trust,Bad at handling complex tasks,I'm not sure,Appropriate in length,Neither easy nor difficult
30777,1,2,1,2,15,7,16,8,2,1,United States of America,"USD	United States dollar",70000.00,3,3,3,6,1,NA,NA,NA,NA,2,2,70000.00,0,0,I am a developer by profession,25-34 years old,"Hybrid (some remote, some in-person)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack",500 to 999 employees,I have little or no influence,Is ready-to-go but also customizable for growth and targeted use cases,Daily or almost daily,Yes,Daily or almost daily,"Yes, somewhat","No, and I don't plan to",NA,NA,NA,NA,Too long,Easy
30778,1,2,1,2,15,10,16,8,3,1,United States of America,"USD	United States dollar",124000.00,2,3,1,5,2,3,NA,NA,2,1,3,124000.00,0,0,I am a developer by profession,25-34 years old,"Hybrid (some remote, some in-person)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack",500 to 999 employees,I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per week,Yes,A few times per month or weekly,"Yes, definitely","No, but I plan to soon",Unfavorable,NA,NA,No,Appropriate in length,Neither easy nor difficult
30785,1,2,1,2,13,8,16,1,2,1,United States of America,"USD	United States dollar",300000.00,2,3,5,3,2,2,NA,NA,2,1,2,300000.00,0,0,I am a developer by profession,25-34 years old,"Hybrid (some remote, some in-person)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","1,000 to 4,999 employees",I have little or no influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per week,Yes,Less than once per month or monthly,"No, not really","No, but I plan to soon",Indifferent,NA,NA,No,Appropriate in length,Easy
30792,1,3,3,2,20,12,16,7,3,3,United States of America,"USD	United States dollar",210000.00,2,1,NA,2,3,3,1,1,2,1,3,210000.00,0,0,I am a developer by profession,35-44 years old,Remote,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","5,000 to 9,999 employees",I have some influence,Out-of-the-box is ready to go with little need for customization,A few times per week,No,NA,"No, not at all",Yes,Unfavorable,Highly distrust,Bad at handling complex tasks,No,Appropriate in length,Neither easy nor difficult
30796,1,2,3,2,22,10,23,4,3,1,United States of America,"USD	United States dollar",298533.00,4,3,5,3,3,2,4,1,2,1,3,298533.00,0,0,I am a developer by profession,25-34 years old,Remote,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Engineering manager,100 to 499 employees,I have some influence,Is ready-to-go but also customizable for growth and targeted use cases,Less than once per month or monthly,Yes,Less than once per month or monthly,"No, not really",Yes,Indifferent,Somewhat distrust,Bad at handling complex tasks,No,Appropriate in length,Neither easy nor difficult
30803,1,1,2,1,10,4,16,6,2,1,United States of America,"USD	United States dollar",65000.00,3,3,5,3,2,2,NA,NA,2,2,2,65000.00,0,0,I am a developer by profession,18-24 years old,In-person,"Associate degree (A.A., A.S., etc.)","Developer, full-stack",20 to 99 employees,I have little or no influence,Is ready-to-go but also customizable for growth and targeted use cases,Daily or almost daily,Yes,Less than once per month or monthly,"No, not really","No, but I plan to soon",Indifferent,NA,NA,No,Too long,Easy
30805,3,4,2,5,30,16,30,3,2,1,United States of America,"USD	United States dollar",175000.00,5,3,3,1,1,NA,NA,NA,NA,2,3,175000.00,0,0,"I am not primarily a developer, but I write code sometimes as part of my work/studies",45-54 years old,In-person,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Scientist,"10,000 or more employees",I have little or no influence,Is ready-to-go but also customizable for growth and targeted use cases,Multiple times per day,Yes,Daily or almost daily,Neutral,"No, and I don't plan to",NA,NA,NA,NA,Too long,Neither easy nor difficult
30811,1,1,1,2,8,2,16,3,2,1,United States of America,"USD	United States dollar",69000.00,3,3,5,3,3,1,4,1,2,2,3,69000.00,0,NA,I am a developer by profession,18-24 years old,"Hybrid (some remote, some in-person)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","10,000 or more employees",I have little or no influence,Is ready-to-go but also customizable for growth and targeted use cases,Daily or almost daily,Yes,Less than once per month or monthly,"No, not really",Yes,Favorable,Somewhat distrust,Bad at handling complex tasks,No,Too long,Neither easy nor difficult
30812,1,4,1,2,28,24,12,6,1,1,United States of America,"USD	United States dollar",275000.00,1,3,5,5,3,5,5,1,2,1,3,275000.00,0,0,I am a developer by profession,45-54 years old,"Hybrid (some remote, some in-person)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end",20 to 99 employees,I have a great deal of influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per month or weekly,Yes,Less than once per month or monthly,"Yes, definitely",Yes,Very favorable,Somewhat trust,Bad at handling complex tasks,No,Appropriate in length,Neither easy nor difficult
30813,1,1,2,1,10,4,16,6,3,2,United States of America,"USD	United States dollar",30000.00,5,3,4,2,3,5,5,2,2,1,2,30000.00,0,0,I am a developer by profession,18-24 years old,In-person,"Associate degree (A.A., A.S., etc.)","Developer, full-stack",20 to 99 employees,I have some influence,Is set up to be customized and needs to be engineered into a usable product,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,"No, not at all",Yes,Very favorable,Somewhat trust,"Good, but not great at handling complex tasks",No,Appropriate in length,Easy
30820,1,4,3,2,40,25,23,6,1,1,United States of America,"USD	United States dollar",230000.00,1,3,4,3,1,NA,NA,NA,NA,1,3,230000.00,0,0,I am a developer by profession,45-54 years old,Remote,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Engineering manager,20 to 99 employees,I have a great deal of influence,Is ready-to-go but also customizable for growth and targeted use cases,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,"No, not really","No, and I don't plan to",NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult
30821,1,1,3,2,3,0,14,6,2,1,United States of America,"USD	United States dollar",58000.00,3,1,NA,3,3,2,4,1,1,1,3,58000.00,0,0,I am a developer by profession,18-24 years old,Remote,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, embedded applications or devices",20 to 99 employees,I have little or no influence,Is ready-to-go but also customizable for growth and targeted use cases,Daily or almost daily,No,NA,"No, not really",Yes,Indifferent,Somewhat distrust,Bad at handling complex tasks,I'm not sure,Appropriate in length,Neither easy nor difficult
